feature,name,address,website,longitude,latitude,location
Viewpoints,Fairview Park,2900 Fairview Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=2975,-122.324917,47.647741,"(47.647741, -122.324917)"
Viewpoints,West Ewing Mini Park,W Ewing St. And 3rd Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=3694,-122.360603,47.652049,"(47.652049, -122.360603)"
Viewpoints,Sunnyside Ave N Boat Ramp,2301 Ne Northlake Way,http://www.seattle.gov/parks/park_detail.asp?ID=3903,-122.330536,47.649983,"(47.649983, -122.330536)"
Viewpoints,Don Armeni Park,1222 Harbor Ave. Sw,http://www.seattle.gov/parks/park_detail.asp?ID=3917,-122.38244,47.59291,"(47.59291, -122.38244)"
Viewpoints,Emma Schmitz Memorial Overlook,4503 Beach Dr. Sw,http://www.seattle.gov/parks/park_detail.asp?ID=3920,-122.407119,47.562898,"(47.562898, -122.407119)"
Viewpoints,Waterfront Park,1301 Alaskan Way,http://www.seattle.gov/parks/park_detail.asp?ID=3973,-122.342196,47.606778,"(47.606778, -122.342196)"
Viewpoints,Denny Blaine Park,200 Lake Washington Blvd. E,http://www.seattle.gov/parks/park_detail.asp?ID=3982,-122.280548,47.62011,"(47.62011, -122.280548)"
Viewpoints,Plymouth Pillars Park,Boren Ave. And Pike St.,http://www.seattle.gov/parks/park_detail.asp?ID=4000,-122.329091,47.614124,"(47.614124, -122.329091)"
Viewpoints,Fremont Canal Park,199 N Canal St.,http://www.seattle.gov/parks/park_detail.asp?ID=4011,-122.357863,47.651801,"(47.651801, -122.357863)"
Viewpoints,Mcgilvra Boulevard,,http://www.seattle.gov/parks/park_detail.asp?ID=4013,-122.282116,47.626925,"(47.626925, -122.282116)"
Viewpoints,Mt. Claire Park,2534 Mount Claire Dr. S,http://www.seattle.gov/parks/park_detail.asp?ID=4019,-122.28642,47.580737,"(47.580737, -122.28642)"
Viewpoints,Rainbow Point,625 Ne Banner Way,http://www.seattle.gov/parks/park_detail.asp?ID=4045,-122.320475,47.682712,"(47.682712, -122.320475)"
Viewpoints,Lynn Street Mini Park,E Lynn St. And Fairview Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=4075,-122.329749,47.639849,"(47.639849, -122.329749)"
Viewpoints,Day Street Boat Ramp,1400 Lakeside Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=4082,-122.285725,47.590364,"(47.590364, -122.285725)"
Viewpoints,Horiuchi Park,156 Boren Ave,http://www.seattle.gov/parks/park_detail.asp?ID=43,-122.318982,47.603132,"(47.603132, -122.318982)"
Viewpoints,Charles Richey Sr Viewpoint,63rd Ave. Sw And Beach Dr. Sw,http://www.seattle.gov/parks/park_detail.asp?ID=80,-122.417387,47.573458,"(47.573458, -122.417387)"
Viewpoints,Jefferson Park,4165 16th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=114,-122.310923,47.56896,"(47.56896, -122.310923)"
Viewpoints,Carkeek Park,950 Nw Carkeek Park Rd.,http://www.seattle.gov/parks/park_detail.asp?ID=240,-122.372409,47.710822,"(47.710822, -122.372409)"
Viewpoints,Golden Gardens Park,8498 Seaview Pl Nw,http://www.seattle.gov/parks/park_detail.asp?ID=243,-122.40327,47.692105,"(47.692105, -122.40327)"
Viewpoints,Soundview Playfield,1590 Nw 90th St.,http://www.seattle.gov/parks/park_detail.asp?ID=251,-122.378878,47.695417,"(47.695417, -122.378878)"
Viewpoints,Sunset Hill Park,7531 34th Ave. Nw,http://www.seattle.gov/parks/park_detail.asp?ID=252,-122.40094,47.684033,"(47.684033, -122.40094)"
Viewpoints,Piers 62 And 63,1951 Alaskan Way,http://www.seattle.gov/parks/park_detail.asp?ID=274,-122.345237,47.608656,"(47.608656, -122.345237)"
Viewpoints,Gas Works Park,2101 N Northlake Way,http://www.seattle.gov/parks/park_detail.asp?ID=293,-122.334906,47.645639,"(47.645639, -122.334906)"
Viewpoints,Cormorant Cove,3701 Beach Dr. Sw,http://www.seattle.gov/parks/park_detail.asp?ID=295,-122.412091,47.570983,"(47.570983, -122.412091)"
Viewpoints,Bayview Playground,2614 24th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=303,-122.386787,47.643801,"(47.643801, -122.386787)"
Viewpoints,Bhy Kracke Park,1215 5th Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=304,-122.348403,47.630426,"(47.630426, -122.348403)"
Viewpoints,Commodore Park,3330 W Commodore Way,http://www.seattle.gov/parks/park_detail.asp?ID=308,-122.400141,47.665379,"(47.665379, -122.400141)"
Viewpoints,Discovery Park,3801 W Government Way,http://www.seattle.gov/parks/park_detail.asp?ID=310,-122.415282,47.66083,"(47.66083, -122.415282)"
Viewpoints,Myrtle Edwards Park,3130 Alaskan Way W,http://www.seattle.gov/parks/park_detail.asp?ID=311,-122.360872,47.618766,"(47.618766, -122.360872)"
Viewpoints,Kinnear Park,2501 15th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=314,-122.367207,47.627317,"(47.627317, -122.367207)"
Viewpoints,Magnolia Park,1461 Magnolia Blvd W,http://www.seattle.gov/parks/park_detail.asp?ID=317,-122.397349,47.633426,"(47.633426, -122.397349)"
Viewpoints,Ella Bailey Park,2601 W Smith St,http://www.seattle.gov/parks/park_detail.asp?ID=318,-122.391058,47.640585,"(47.640585, -122.391058)"
Viewpoints,Marshall Park,7th Ave. W And W Highland Dr.,http://www.seattle.gov/parks/park_detail.asp?ID=320,-122.366807,47.629437,"(47.629437, -122.366807)"
Viewpoints,Kerry Park,211 W Highland Dr.,http://www.seattle.gov/parks/park_detail.asp?ID=342,-122.359874,47.629023,"(47.629023, -122.359874)"
Viewpoints,Lake Union Park,860 Terry Ave N,http://www.seattle.gov/parks/park_detail.asp?ID=344,-122.337477,47.627143,"(47.627143, -122.337477)"
Viewpoints,Matthews Beach Park,9300 51st Ave. Ne,http://www.seattle.gov/parks/park_detail.asp?ID=347,-122.272703,47.695923,"(47.695923, -122.272703)"
Viewpoints,Lakeview Park,340 37th Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=365,-122.284732,47.62205,"(47.62205, -122.284732)"
Viewpoints,Madison Park,E. Madison St. And E. Howe St.,http://www.seattle.gov/parks/park_detail.asp?ID=369,-122.276602,47.635779,"(47.635779, -122.276602)"
Viewpoints,Madrona Park,853 Lake Washington Blvd.,http://www.seattle.gov/parks/park_detail.asp?ID=370,-122.282679,47.609299,"(47.609299, -122.282679)"
Viewpoints,West Montlake Park,2815 W Park Dr. E,http://www.seattle.gov/parks/park_detail.asp?ID=375,-122.309821,47.646219,"(47.646219, -122.309821)"
Viewpoints,Montlake Playfield,1618 E Calhoun St,http://www.seattle.gov/parks/park_detail.asp?ID=376,-122.310083,47.642407,"(47.642407, -122.310083)"
Viewpoints,Victor Steinbrueck Park,2001 Western Ave.,http://www.seattle.gov/parks/park_detail.asp?ID=338,-122.343869,47.610153,"(47.610153, -122.343869)"
Wading Pools,South Park Playground,738 S Sullivan St.,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=467,-122.32416,47.528017,"(47.528017, -122.32416)"
Wading Pools,Van Asselt Playground,7200 Beacon Ave. S,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=431,-122.294066,47.539447,"(47.539447, -122.294066)"
Wading Pools,Volunteer Park,1247 15th Ave. E,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=399,-122.315568,47.630378,"(47.630378, -122.315568)"
Wading Pools,Wallingford Playfield,4219 Wallingford Ave. N,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=449,-122.337434,47.658554,"(47.658554, -122.337434)"
Wading Pools,Gilman Playground,923 NW 54th St.,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=242,-122.369684,47.667293,"(47.667293, -122.369684)"
Wading Pools,Green Lake Park,7201 E Green Lake Dr. N,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=307,-122.331029,47.681711,"(47.681711, -122.331029)"
Wading Pools,Hiawatha Playfield,2700 California Ave. SW,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=456,-122.384965,47.578273,"(47.578273, -122.384965)"
Wading Pools,Judkins Park And Playfield,2150 S Norman St.,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=397,-122.303951,47.592425,"(47.592425, -122.303951)"
Wading Pools,Lincoln Park,8011 Fauntleroy Way SW,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=460,-122.396012,47.531176,"(47.531176, -122.396012)"
Wading Pools,Northacres Park,12718 1st Ave. NE,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=361,-122.326992,47.721559,"(47.721559, -122.326992)"
Wading Pools,Peppis Playground,3233 E Spruce St.,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=378,-122.290601,47.602723,"(47.602723, -122.290601)"
Wading Pools,Powell Barnett Park,352 Martin Luther King Jr. Way,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=345,-122.295998,47.605197,"(47.605197, -122.295998)"
Wading Pools,Ravenna Park,5520 Ravenna Ave. NE,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=391,-122.305705,47.671404,"(47.671404, -122.305705)"
Wading Pools,Georgetown Playfield,750 S Homer St.,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=410,-122.321395,47.551619,"(47.551619, -122.321395)"
Wading Pools,Highland Park Playground,1100 SW Cloverdale St.,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=457,-122.349032,47.527379,"(47.527379, -122.349032)"
Wading Pools,Ballard Commons Park,5701 22nd Ave. NW,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=4278,-122.385486,47.670549,"(47.670549, -122.385486)"
Wading Pools,Pendleton Miller Playfield,400 19th Ave. E,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=373,-122.306261,47.621432,"(47.621432, -122.306261)"
Wading Pools,Pratt Park,1800 S Main St.,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=390,-122.307464,47.600704,"(47.600704, -122.307464)"
Wading Pools,Soundview Playfield,1590 NW 90th St.,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=251,-122.378878,47.695417,"(47.695417, -122.378878)"
Wading Pools,View Ridge Playfield,4408 NE 70th St.,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=444,-122.281073,47.680361,"(47.680361, -122.281073)"
Wading Pools,Beacon Hill Playground,1902 13th Ave. S,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=400,-122.315325,47.586228,"(47.586228, -122.315325)"
Wading Pools,Bitter Lake Playfield,13035 Linden Ave. N,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=288,-122.349314,47.724209,"(47.724209, -122.349314)"
Wading Pools,Delridge Playfield,4458 Delridge Way SW,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=450,-122.364369,47.562841,"(47.562841, -122.364369)"
Wading Pools,E.C. Hughes Playground,2805 SW Holden St.,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=458,-122.369544,47.532805,"(47.532805, -122.369544)"
Wading Pools,East Queen Anne Playground,1912 Warren Ave. N,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=329,-122.353788,47.636139,"(47.636139, -122.353788)"
Wading Pools,Warren G. Magnuson Park,6550 Sand Point Way NE,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=398,-122.255084,47.680304,"(47.680304, -122.255084)"
Wading Pools,Sandel Playground,9053 1st Ave. NW,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=250,-122.358699,47.695135,"(47.695135, -122.358699)"
Wading Pools,Dahl (Waldo J.) Playfield,7700 25th Ave. NE,http://www.seattle.gov/parks/wadingpools_detail.asp?ID=499,-122.299309,47.685267,"(47.685267, -122.299309)"
Waterfront,East Montlake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=374,-122.301441,47.646662,"(47.646662, -122.301441)"
Waterfront,West Montlake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=375,-122.310697,47.646509,"(47.646509, -122.310697)"
Waterfront,Montlake Playfield,,http://www.seattle.gov/parks/park_detail.asp?ID=376,-122.3122,47.642289,"(47.642289, -122.3122)"
Waterfront,South Passage Point Park,,http://www.seattle.gov/parks/park_detail.asp?ID=377,-122.322254,47.652352,"(47.652352, -122.322254)"
Waterfront,Leschi Park,100 LAKESIDE AV S,http://www.seattle.gov/parks/park_detail.asp?ID=392,-122.290256,47.599506,"(47.599506, -122.290256)"
Waterfront,Foster Island (Wash. Park),,http://www.seattle.gov/parks/park_detail.asp?ID=393,-122.289473,47.645995,"(47.645995, -122.289473)"
Waterfront,Golden Gardens Park,,http://www.seattle.gov/parks/park_detail.asp?ID=243,-122.405277,47.693083,"(47.693083, -122.405277)"
Waterfront,Green Lake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=307,-122.329126,47.680074,"(47.680074, -122.329126)"
Waterfront,Me-Kwa-Mooks Park,,http://www.seattle.gov/parks/park_detail.asp?ID=473,-122.406258,47.563455,"(47.563455, -122.406258)"
Waterfront,Andover Place,,http://www.seattle.gov/parks/park_detail.asp?ID=2927,-122.409774,47.568512,"(47.568512, -122.409774)"
Waterfront,Open Water Park,ELLIOTT BAY MARINA TO PIER 91,http://www.seattle.gov/parks/park_detail.asp?ID=3005,-122.386069,47.631596,"(47.631596, -122.386069)"
Waterfront,Don Armeni Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3917,-122.382736,47.593656,"(47.593656, -122.382736)"
Waterfront,Denny Blaine Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3982,-122.280166,47.619939,"(47.619939, -122.280166)"
Waterfront,Smith Cove Park,23RD AVE W at W MARINA PL,http://www.seattle.gov/parks/park_detail.asp?ID=4433,-122.387589,47.631718,"(47.631718, -122.387589)"
Waterfront,Discovery Park,,http://www.seattle.gov/parks/park_detail.asp?ID=16548,-122.434761,47.661819,"(47.661819, -122.434761)"
Waterfront,Warren G. Magnuson Park,6550 Sand Point Wy NE,http://www.seattle.gov/parks/park_detail.asp?ID=398,-122.246913,47.681047,"(47.681047, -122.246913)"
Waterfront,Colman Park,,http://www.seattle.gov/parks/park_detail.asp?ID=405,-122.286292,47.586017,"(47.586017, -122.286292)"
Waterfront,Lake Washington Boulevard,,http://www.seattle.gov/parks/park_detail.asp?ID=412,-122.28347,47.606365,"(47.606365, -122.28347)"
Waterfront,Lake Washington Boulevard,,http://www.seattle.gov/parks/park_detail.asp?ID=413,-122.264912,47.561358,"(47.561358, -122.264912)"
Waterfront,Mount Baker Park,,http://www.seattle.gov/parks/park_detail.asp?ID=419,-122.28765,47.584297,"(47.584297, -122.28765)"
Waterfront,Pritchard Island Beach,,http://www.seattle.gov/parks/park_detail.asp?ID=420,-122.263215,47.529504,"(47.529504, -122.263215)"
Waterfront,Chinook Beach Park,RAINIER AVE S / S ITHACA ST,http://www.seattle.gov/parks/park_detail.asp?ID=421,-122.259288,47.520349,"(47.520349, -122.259288)"
Waterfront,Stanley Sayres Memorial Park,3800 LAKE WASHINGTON BLVD,http://www.seattle.gov/parks/park_detail.asp?ID=425,-122.276515,47.570482,"(47.570482, -122.276515)"
Waterfront,Seward Park,,http://www.seattle.gov/parks/park_detail.asp?ID=428,-122.248351,47.557472,"(47.557472, -122.248351)"
Waterfront,Martha Washington Park,,http://www.seattle.gov/parks/park_detail.asp?ID=432,-122.260023,47.541861,"(47.541861, -122.260023)"
Waterfront,Beer Sheva Park,,http://www.seattle.gov/parks/park_detail.asp?ID=440,-122.262723,47.52381,"(47.52381, -122.262723)"
Waterfront,Alki Beach Park,,http://www.seattle.gov/parks/park_detail.asp?ID=445,-122.396921,47.587223,"(47.587223, -122.396921)"
Waterfront,Seacrest Park,,http://www.seattle.gov/parks/park_detail.asp?ID=455,-122.378515,47.58844,"(47.58844, -122.378515)"
Waterfront,Lincoln Park,,http://www.seattle.gov/parks/park_detail.asp?ID=460,-122.401197,47.530305,"(47.530305, -122.401197)"
Waterfront,Lowman Beach Park,,http://www.seattle.gov/parks/park_detail.asp?ID=461,-122.397242,47.54045,"(47.54045, -122.397242)"
Waterfront,Belvoir Place,3659  42ND AV NE,http://www.seattle.gov/parks/park_detail.asp?ID=475,-122.283498,47.654931,"(47.654931, -122.283498)"
Waterfront,Duwamish Waterway Park,,http://www.seattle.gov/parks/park_detail.asp?ID=705,-122.319672,47.531368,"(47.531368, -122.319672)"
Waterfront,North Passage Point Park,,http://www.seattle.gov/parks/park_detail.asp?ID=2956,-122.322732,47.653756,"(47.653756, -122.322732)"
Waterfront,Fairview Park,,http://www.seattle.gov/parks/park_detail.asp?ID=2975,-122.324917,47.647741,"(47.647741, -122.324917)"
Waterfront,West Ewing Mini Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3694,-122.360602,47.65205,"(47.65205, -122.360602)"
Waterfront,Terry Pettus Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3889,-122.329689,47.636741,"(47.636741, -122.329689)"
Waterfront,Emma Schmitz Memorial Overlook,,http://www.seattle.gov/parks/park_detail.asp?ID=3920,-122.407006,47.564199,"(47.564199, -122.407006)"
Waterfront,Waterfront Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3973,-122.343523,47.60755,"(47.60755, -122.343523)"
Waterfront,Fremont Canal Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4011,-122.357864,47.651802,"(47.651802, -122.357864)"
Waterfront,South Day Street Park,1400 LAKESIDE AVE S,http://www.seattle.gov/parks/park_detail.asp?ID=4082,-122.285154,47.59026,"(47.59026, -122.285154)"
Waterfront,Madison Park North Beach,,http://www.seattle.gov/parks/park_detail.asp?ID=4441,-122.275416,47.639196,"(47.639196, -122.275416)"
Waterfront,Northlake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4452,-122.320826,47.654365,"(47.654365, -122.320826)"
Waterfront,Weather Watch Park,4035 Beach Dr. SW,http://www.seattle.gov/parks/park_detail.asp?ID=3966,-122.409506,47.568247,"(47.568247, -122.409506)"
Waterfront,Charles Richey Sr Viewpoint,,http://www.seattle.gov/parks/park_detail.asp?ID=80,-122.414034,47.572454,"(47.572454, -122.414034)"
Waterfront,Carkeek Park,,http://www.seattle.gov/parks/park_detail.asp?ID=240,-122.379627,47.712382,"(47.712382, -122.379627)"
Waterfront,Bitter Lake Playfield,,http://www.seattle.gov/parks/park_detail.asp?ID=288,-122.349554,47.724763,"(47.724763, -122.349554)"
Waterfront,Cormorant Cove,,http://www.seattle.gov/parks/park_detail.asp?ID=295,-122.411181,47.570955,"(47.570955, -122.411181)"
Waterfront,Myrtle Edwards Park,,http://www.seattle.gov/parks/park_detail.asp?ID=311,-122.361815,47.619198,"(47.619198, -122.361815)"
Waterfront,Magnolia Park,,http://www.seattle.gov/parks/park_detail.asp?ID=317,-122.396293,47.631796,"(47.631796, -122.396293)"
Waterfront,Thorndyke Park,,http://www.seattle.gov/parks/park_detail.asp?ID=343,-122.390185,47.631825,"(47.631825, -122.390185)"
Waterfront,Lake Union Park,,http://www.seattle.gov/parks/park_detail.asp?ID=344,-122.337669,47.627908,"(47.627908, -122.337669)"
Waterfront,Matthews Beach Park,,http://www.seattle.gov/parks/park_detail.asp?ID=347,-122.272868,47.696938,"(47.696938, -122.272868)"
Waterfront,Howell Park,,http://www.seattle.gov/parks/park_detail.asp?ID=359,-122.279807,47.617517,"(47.617517, -122.279807)"
Waterfront,Leschi Park,100 LAKESIDE AV S,http://www.seattle.gov/parks/park_detail.asp?ID=367,-122.284675,47.601011,"(47.601011, -122.284675)"
Waterfront,Madison Park,,http://www.seattle.gov/parks/park_detail.asp?ID=369,-122.275765,47.635981,"(47.635981, -122.275765)"
Waterfront,Madrona Park,,http://www.seattle.gov/parks/park_detail.asp?ID=370,-122.281711,47.611041,"(47.611041, -122.281711)"
Waterfront,Mccurdy (Horace) Park,E HAMLIN ST / E PARK DR E,http://www.seattle.gov/parks/park_detail.asp?ID=372,-122.300955,47.644951,"(47.644951, -122.300955)"
